1981-01-01;-3.6550231933594;-7.24920043945315;-1.63201293945315;5.46421412145719
1981-01-02;-4.16314086914065;-7.2746520996094;-1.65187988281252;8.7266743183136
1981-01-03;-0.910791015625023;-3.0162292480469;0.514257812499977;13.8199344277382
1981-01-04;-1.9697204589844;-6.6369567871094;-0.0260864257812727;25.0151395797729
1981-01-05;-7.01323852539065;-8.4103942871094;-5.85585937500002;7.43690729141235
1981-01-06;-6.22115478515627;-8.4737487792969;-3.58437500000002;19.3887233734131
1981-01-07;-10.0680480957031;-12.0088745117188;-8.22783813476565;7.1909487247467
1981-01-08;-14.1804138183594;-20.4651123046875;-11.1398559570313;0.836002882715547
1981-01-09;-11.9573913574219;-20.2766967773438;-5.23079833984377;0.0454804240860085
1981-01-10;-3.91375122070315;-8.66805419921877;-1.06389770507815;2.41766609251499
1981-01-11;-7.5499206542969;-16.5234924316406;-2.67867431640627;0.0280614069197327
1981-01-12;-9.2906433105469;-16.3416381835938;-1.47759399414065;1.33417633533668
1981-01-13;-8.18612060546877;-11.5265441894531;-6.08260498046877;4.44267690181732
1981-01-14;-9.84755859375002;-16.0829406738281;-4.95479736328127;0.756056229693058
1981-01-15;-4.63811645507815;-8.0275817871094;-1.40047607421877;18.3987736701965
1981-01-16;-9.18316040039065;-13.0627990722656;-5.85210571289065;3.89039916917682
1981-01-17;-1.5309997558594;-5.7287536621094;-0.150048828125023;6.85304403305054
1981-01-18;-5.08159790039065;-8.38442382812502;-2.38323364257815;5.37187457084656
1981-01-19;-3.0994812011719;-8.35195312500002;0.229650878906227;14.4791007041931
1981-01-20;-5.44753417968752;-9.56844482421877;-2.20729980468752;17.9672062397003
1981-01-21;-10.2864013671875;-14.202783203125;-6.2778259277344;0.612859000489152
1981-01-22;-10.0964294433594;-14.1481262207031;-3.1602722167969;2.15519040114298e-07
1981-01-23;-6.85592041015627;-12.3630004882813;-0.441705322265648;5.49261950387526e-07
1981-01-24;-2.7347351074219;-8.42580566406252;2.32489624023435;0.172197869378941
1981-01-25;-4.79396972656252;-7.80971679687502;-0.231896972656273;0.472016501922136
1981-01-26;-6.73427734375002;-15.0991760253906;-3.12069091796877;1.99992335401475
1981-01-27;-10.4195495605469;-15.9117980957031;-3.04799804687502;0.00124119541666454
1981-01-28;-8.36666259765627;-11.7878051757813;-2.1409851074219;4.51816595077866e-12
1981-01-29;-6.6798034667969;-15.0493408203125;-0.229821777343773;0.000609330958632417
1981-01-30;-6.4211364746094;-12.7094055175781;0.655065917968727;0.140708708249578
1981-01-31;-3.8298278808594;-8.91243896484377;2.26871337890623;1.36421657477908e-17
1981-02-01;-0.957269287109398;-4.6459899902344;3.90585937499998;0
1981-02-02;-1.7825866699219;-5.94307861328127;3.72977294921873;2.42751081735992e-07
1981-02-03;-1.45681152343752;-7.2491394042969;1.83209838867185;3.83797742833941
1981-02-04;-1.64681396484377;-5.91359863281252;1.10782470703123;11.5234136581421
1981-02-05;-7.08168945312502;-9.9282165527344;-4.89568481445315;7.91409909725189
1981-02-06;-2.6538024902344;-7.6037536621094;-0.452233886718773;6.6431075334549
1981-02-07;0.689154052734352;-0.943414306640648;3.18570556640623;3.00935469567776
1981-02-08;1.20993652343748;-2.2278991699219;3.09747924804685;0.230585077252954
1981-02-09;-0.129144287109398;-3.93160400390627;3.0615295410156;0.0231977046300641
1981-02-10;-3.53215942382815;-8.0031677246094;-0.245751953125023;3.07370256632566
1981-02-11;-6.96514282226565;-8.68392333984377;-4.33126220703127;0.733470171689987
1981-02-12;-9.71318969726565;-16.9145446777344;-6.1348815917969;0.189886463340372
1981-02-13;-13.4798217773438;-21.5754943847656;-5.15578613281252;0.00379267655361559
1981-02-14;-10.1284118652344;-14.8173461914063;-4.28692016601565;9.0801388807904e-05
1981-02-15;-6.89519653320315;-10.7790771484375;-1.51714477539065;1.27800718765538e-05
1981-02-16;-6.6843200683594;-11.3752380371094;-0.590509033203148;0.000139239138806549
1981-02-17;-8.03008422851565;-12.04482421875;-3.05010375976565;0.329311757639063
1981-02-18;-9.87581787109377;-13.4135986328125;-5.58333740234377;0.36480724811554
1981-02-19;-10.1779418945313;-13.6028991699219;-5.00612792968752;0.0645444786641747
1981-02-20;-10.3984008789063;-15.9174133300781;-4.35671386718752;0.106338821933605
1981-02-21;-9.73406372070315;-12.147607421875;-6.14272460937502;0.930962897837162
1981-02-22;-9.55458984375002;-15.6524597167969;-2.96584472656252;0.0210384034289746
1981-02-23;-8.83364257812502;-14.1833435058594;-3.16494140625002;0.0352991279214621
1981-02-24;-6.03289184570315;-11.07900390625;-1.27080688476565;0.0778696256020339
1981-02-25;-6.47820434570315;-11.898583984375;-1.58083496093752;0.00256350478284872
1981-02-26;-6.96428833007815;-13.4038940429688;-0.903161621093773;0.00453116292646882
1981-02-27;-8.0530944824219;-14.3860107421875;-0.815820312500023;0.0352123228367418
1981-02-28;-6.04766235351565;-7.97658691406252;-3.40923461914065;2.39333426579833
1981-03-01;-4.1976257324219;-7.76802978515627;0.529089355468727;1.33035513572395
1981-03-02;-1.92876586914065;-6.27810058593752;0.616705322265602;1.62622500211
1981-03-03;-2.4901062011719;-4.48565063476565;-0.404809570312523;11.0435329377651
1981-03-04;-2.67708740234377;-4.40175781250002;-0.728356933593773;6.9321021437645
1981-03-05;-4.43209228515627;-11.8446899414063;0.0599426269531023;0.0321689454722218
1981-03-06;-1.8546081542969;-9.83937988281252;1.47812499999998;2.52795045962557
1981-03-07;0.138983154296852;-3.32552490234377;1.21530761718748;0.212169621954672
1981-03-08;1.09137573242185;-0.183251953125023;2.31818237304685;5.66532332450151
1981-03-09;2.00638427734373;-0.0757080078125227;3.72882690429685;0.461662136513041
1981-03-10;2.67008056640623;0.182257080078102;4.33060302734373;2.68573276698589
1981-03-11;3.60678710937498;1.82077636718748;6.3062805175781;7.81174907897366
1981-03-12;1.91840209960935;0.219519042968727;3.88141479492185;20.5269992351532
1981-03-13;-0.107476806640648;-2.62139282226565;1.1359924316406;5.20920613780618
1981-03-14;-0.000695800781272737;-2.7580505371094;1.77646484374998;1.45920175127685
1981-03-15;-0.0250183105468977;-1.2853942871094;2.09760131835935;6.36177062988281
1981-03-16;-0.666162109375023;-2.17168579101565;0.840551757812477;1.85374170541763
1981-03-17;-3.2305847167969;-5.60488281250002;0.0555175781249773;5.07850544527173
1981-03-18;-5.3149353027344;-8.21694335937502;-3.45867309570315;4.69342656433582
1981-03-19;-4.33229980468752;-11.6833129882813;1.77915039062498;0.0192933140056084
1981-03-20;2.10455932617185;-6.67202148437502;7.56046142578123;0.00163108009019197
1981-03-21;1.70236816406248;-4.04888305664065;6.65338745117185;0.00831569249939434
1981-03-22;1.5164855957031;-4.00075683593752;6.75363769531248;0.340018188580871
1981-03-23;3.95307006835935;-0.606317138671898;8.4819396972656;4.26942862104625
1981-03-24;6.29486694335935;3.27487792968748;10.2318176269531;2.65728749509435
1981-03-25;8.7939514160156;5.40289916992185;13.3824829101562;1.98251447181974
1981-03-26;5.41074218749998;2.77460327148435;8.71845092773435;6.73237312585115
1981-03-27;4.55930175781248;-0.221398925781273;9.19721069335935;0.0666018479023478
1981-03-28;5.2154602050781;-0.782159423828148;11.5078186035156;0.436884071677923
1981-03-29;6.9123596191406;3.18485107421873;11.5361389160156;4.27916944026947
1981-03-30;6.47504272460935;3.09598388671873;11.5922607421875;22.3312810063362
1981-03-31;6.23590698242185;1.60562744140623;11.9043334960937;2.41802986711264
1981-04-01;7.66354980468748;2.46146240234373;13.100927734375;0.660473434254527
1981-04-02;7.99567260742185;1.30277099609373;14.88779296875;0.0194635649677366
1981-04-03;9.0090393066406;3.86557617187498;13.66123046875;0.107774091884494
1981-04-04;8.9305480957031;6.58762207031248;11.6300109863281;1.13404006697237
1981-04-05;5.13492431640623;3.6656555175781;7.0651916503906;3.00955250859261
1981-04-06;7.00913085937498;2.8177551269531;11.6188720703125;1.6354551538825
1981-04-07;9.03778686523435;1.28519287109373;14.9284423828125;0.278832531694206
1981-04-08;8.24405517578123;5.7994445800781;11.7882446289062;3.79328418639489
1981-04-09;10.0482849121094;5.9235900878906;19.5341857910156;0.10443335340824
1981-04-10;10.5299133300781;4.38748779296873;16.90537109375;0.0386214667287277
1981-04-11;11.2692932128906;4.89755859374998;17.1413024902344;3.23134269565344
1981-04-12;11.6705688476562;6.5719055175781;17.1361450195312;1.39950646553189
1981-04-13;11.1347106933594;3.0852111816406;17.76767578125;0.042924874765049
1981-04-14;11.8554138183594;7.5062316894531;15.7459777832031;0.937245605746284
1981-04-15;10.5227111816406;5.7572082519531;15.1651062011719;1.35415052063763
1981-04-16;7.90402832031248;1.45230712890623;12.4830688476562;0.430277665145695
1981-04-17;2.15241088867185;-2.66130981445315;7.35260620117185;0.191034718591254
1981-04-18;-1.5917907714844;-3.99636230468752;1.75385131835935;0.0318943857564591
1981-04-19;-0.512750244140648;-3.8369079589844;3.33438720703123;0.737234880580218
1981-04-20;0.379187011718727;-1.97609863281252;2.65949096679685;2.90249129757285
1981-04-21;3.05106201171873;-0.611077880859398;6.58499755859373;0.0265379338088678
1981-04-22;4.71466674804685;-0.147882080078148;10.1643737792969;3.81160129458991e-05
1981-04-23;4.35358276367185;-0.366906738281273;8.5206359863281;0.0490725265990477
1981-04-24;4.74591674804685;-0.584191894531273;10.2696594238281;0.248105800710618
1981-04-25;6.23932495117185;2.3595031738281;10.6672424316406;4.73375860601664
1981-04-26;3.9735168457031;-2.83880004882815;11.1552795410156;8.22555720806122
1981-04-27;-1.22197875976565;-2.99129638671877;0.879125976562477;3.88424098491669
1981-04-28;0.386602783203102;-2.00173339843752;3.80805053710935;4.54398393630981
1981-04-29;1.65082397460935;-1.44906005859377;5.1850646972656;1.22255757451057
1981-04-30;5.17316284179685;-0.281213378906273;10.6201538085937;0.551409157924354
1981-05-01;5.87116088867185;2.87021484374998;10.0700134277344;7.25988149642944
1981-05-02;2.77924194335935;1.20114746093748;4.42471923828123;4.66185361146927
1981-05-03;2.51022949218748;0.0993408203124773;6.69489135742185;2.81477719545364
1981-05-04;1.35468139648435;-1.2905212402344;4.3483947753906;8.11175107955933
1981-05-05;0.147406005859352;-2.1818786621094;2.48624267578123;10.6345027685165
1981-05-06;4.72666015624998;-2.05690917968752;10.1966918945312;0.713701426866464
1981-05-07;9.94415893554685;1.69125976562498;18.1153625488281;0.0153803765723382
1981-05-08;9.85834350585935;5.78815307617185;14.5722412109375;0.397316145244986
1981-05-09;10.0748962402344;3.40534057617185;17.0300048828125;0.106319945766575
1981-05-10;11.3200744628906;6.42697753906248;16.8728698730469;1.33682303130627
1981-05-11;7.62314453124998;3.64972534179685;12.4472412109375;5.60482442378998
1981-05-12;7.6969055175781;2.7385314941406;13.0175231933594;3.34553942084312
1981-05-13;6.5710510253906;3.7944396972656;10.1897338867187;5.73086142539978
1981-05-14;7.78909912109373;4.4226135253906;12.1340698242187;1.80639903992414
1981-05-15;9.35407104492185;3.84067382812498;13.593603515625;0.590500049293041
1981-05-16;9.5058654785156;4.3359436035156;15.1276000976562;4.53099701553583
1981-05-17;6.91998901367185;3.36270751953123;11.30185546875;4.37411785824224
1981-05-18;11.2071594238281;4.27640380859373;16.5264038085937;0.0290363597741816
1981-05-19;13.5812438964844;7.24143066406248;19.39072265625;0.0460418645417349
1981-05-20;15.8943237304687;8.10764160156248;22.8896850585937;0.0185201318345207
1981-05-21;16.0525268554687;9.38376464843748;22.428564453125;0.348012009635568
1981-05-22;8.17807617187498;5.60837402343748;10.9479431152344;14.1183172934689
1981-05-23;10.6122497558594;5.20706787109373;15.3457702636719;0.703568334574811
1981-05-24;9.32358398437498;7.41818847656248;11.9167236328125;10.6216281652451
1981-05-25;8.6687072753906;5.15219726562498;12.0729125976562;12.8726989030838
1981-05-26;5.24954833984373;1.62363281249998;10.1048034667969;24.2119252681732
1981-05-27;3.40299072265623;0.112371826171852;5.7235168457031;17.8331326693296
1981-05-28;7.9373840332031;2.00699462890623;12.6613525390625;3.13451075926423
1981-05-29;11.2954772949219;5.54422607421873;15.9984497070312;3.41936051845551
1981-05-30;13.8266052246094;9.63986816406248;16.9287170410156;0.424850173294544
1981-05-31;15.3291381835937;6.56635131835935;21.7009338378906;0.0671656540305321
1981-06-01;16.8322814941406;10.1804565429687;23.5455688476562;0.107897934503853
1981-06-02;17.4400390625;10.3041137695312;23.3712524414062;0.401704717063858
1981-06-03;16.2860778808594;10.6340087890625;22.3007568359375;1.27555970102549
1981-06-04;8.73346557617185;5.1910461425781;11.5957397460937;7.9974889755249
1981-06-05;10.6681884765625;5.09686889648435;16.1265625;0.904468225780874
1981-06-06;14.1409057617187;9.02139892578123;19.8351196289062;0.787608648533933
1981-06-07;15.0431579589844;10.9709228515625;19.1166137695312;6.77956365980208
1981-06-08;16.0457214355469;11.2344421386719;21.2018188476562;2.77554821223021
1981-06-09;17.8816589355469;12.6207641601562;23.9048217773437;8.47996368538588
